ax,ay,az,gx,gy,gz,label
0.0100,-0.3599,1.6599,-26.3062,13.3057,20.5688,updown
0.0480,-0.3326,1.6621,-18.2495,-14.0991,15.9912,updown
0.1140,-0.3096,1.5640,-12.5732,-47.1802,-0.6104,updown
0.1035,-0.2344,1.4326,-0.0610,-73.8525,-8.1177,updown
0.0895,-0.2172,1.1940,0.4272,-88.1958,-6.3477,updown
0.0626,-0.1814,1.0774,2.4414,-85.7544,-7.0801,updown
0.0216,-0.1605,0.9836,-0.2441,-85.9375,1.7700,updown
0.0175,-0.2394,0.8583,2.7466,-75.7446,1.4038,updown
-0.0402,-0.1760,0.7955,10.8032,-78.5522,-6.2866,updown
-0.0392,-0.2467,0.6238,12.0239,-71.9604,-10.7422,updown
-0.1208,-0.1071,0.5665,-5.7983,-59.7534,-8.6060,updown
-0.1945,-0.1318,0.4791,-2.9907,-47.3022,-2.6245,updown
-0.2135,-0.2083,0.4800,7.5684,-23.0713,-3.1738,updown
-0.2031,-0.1818,0.3928,1.4648,-15.5029,-4.9438,updown
-0.2506,-0.1238,0.5409,0.4272,-44.1894,-9.0942,updown
-0.2484,-0.1294,0.4524,23.4985,-20.3247,-4.8828,updown
-0.2395,-0.2062,0.4095,20.5078,-5.1270,-7.2632,updown
-0.2692,-0.1068,0.3669,4.5776,9.6436,-0.5493,updown
-0.2368,-0.1624,0.3262,11.9019,35.8276,5.1880,updown
-0.2069,-0.1516,0.4165,8.8501,62.5000,6.4087,updown
-0.1437,-0.2283,0.4523,6.6528,82.5195,10.1318,updown
0.0177,-0.2526,0.5226,6.8359,103.2715,10.0098,updown
0.1028,-0.3224,0.7275,27.3437,115.2344,-0.5493,updown
0.1917,-0.2695,0.9766,31.3110,109.1919,-8.4229,updown
0.1329,-0.1892,1.1840,-19.8364,107.7270,10.0708,updown
0.1194,-0.2701,1.2996,-4.5776,96.8628,23.0713,updown
0.1146,-0.4338,1.4261,-19.1040,87.3413,16.0522,updown
0.0715,-0.3894,1.5558,-12.2070,71.8384,13.2446,updown
0.0378,-0.3584,1.7262,-13.5498,38.8184,9.6436,updown
0.0441,-0.3983,1.7637,-20.3857,18.2495,14.0991,updown
0.0968,-0.3893,1.7446,-23.4375,-3.4790,17.9443,updown
0.1241,-0.4081,1.7084,-20.0195,-38.6963,9.7046,updown
0.1403,-0.3357,1.5850,-7.7515,-74.8291,-1.1597,updown
0.1345,-0.2366,1.3932,-10.1929,-86.2427,1.5869,updown
0.1454,-0.2489,1.2941,-0.4883,-103.2104,0.9766,updown
0.1146,-0.2172,1.0154,5.1880,-108.8257,-2.7466,updown
0.0718,-0.2267,0.9012,14.6484,-99.6094,-6.7749,updown
-0.0023,-0.2164,0.7269,13.0615,-93.2617,-7.6294,updown
-0.0591,-0.1776,0.6143,1.2207,-94.5434,-14.2212,updown
-0.1162,-0.1595,0.4314,-0.4883,-83.4351,-12.8784,updown
-0.1943,-0.1409,0.4126,23.9258,-42.2974,-25.3296,updown
-0.2081,-0.1604,0.4575,8.4839,-27.1606,-17.2119,updown
-0.2273,-0.1201,0.3717,7.3242,-21.1792,-12.5122,updown
-0.2269,-0.1364,0.3652,13.2446,0.5493,-3.9673,updown
-0.2330,-0.1458,0.3627,9.0332,24.5361,5.6152,updown
-0.2361,-0.1235,0.4229,3.9062,50.0488,13.7329,updown
-0.1423,-0.2075,0.5238,1.4648,69.7021,17.4561,updown
-0.0878,-0.2223,0.6311,-4.4556,82.3975,20.8740,updown
0.0321,-0.2484,0.7002,5.8594,98.0225,13.5498,updown
0.0178,-0.3198,0.8275,12.5732,102.3559,4.2114,updown
0.1212,-0.2417,1.0099,-10.0708,94.2993,-0.6714,updown
0.1122,-0.1898,1.2178,-17.3950,108.5205,23.3765,updown
0.1212,-0.2683,1.4126,-27.6489,85.3882,14.5264,updown
0.1321,-0.2325,1.4316,11.4136,65.9180,7.1411,updown
0.0686,-0.3103,1.4814,5.0659,54.8096,18.9819,updown
0.1025,-0.3573,1.5675,-23.9868,29.7241,28.1982,updown
0.1473,-0.3976,1.7822,-38.2080,19.2871,37.4756,updown
0.2598,-0.3966,1.8300,-16.7847,-26.4893,17.3340,updown
0.2422,-0.3163,1.6224,1.0376,-69.5801,-0.7324,updown
0.1758,-0.2603,1.3232,16.2964,-94.4214,-13.0615,updown
0.1378,-0.2294,1.1675,6.5308,-103.2715,-8.9722,updown
0.0957,-0.2036,1.0208,1.5869,-104.1260,-10.4370,updown
0.0548,-0.1863,0.9214,7.7515,-101.0132,-10.0708,updown
-0.0220,-0.1946,0.7489,20.9351,-94.2993,-14.8926,updown
0.0854,-0.1362,1.0992,2.5024,-112.7319,-9.6436,updown
0.0560,-0.1847,0.9618,8.8501,-105.7129,-7.2021,updown
0.0409,-0.1399,0.8143,11.4746,-99.1821,-9.0332,updown
0.0201,-0.1492,0.7742,11.5967,-98.3887,-9.4604,updown
-0.0446,-0.1759,0.6630,15.9912,-91.7969,-7.6904,updown
-0.1189,-0.1782,0.5176,10.1318,-84.3506,-8.9111,updown
-0.2451,-0.1226,0.4152,15.8691,-61.7676,-7.7515,updown
-0.2699,-0.1399,0.4194,9.0332,-36.4990,2.3804,updown
-0.3230,-0.1744,0.3104,9.9487,-18.0054,5.3101,updown
-0.3212,-0.1735,0.2858,26.3062,16.9067,-8.1787,updown
-0.2706,-0.1188,0.3359,16.8457,37.2314,-11.4746,updown
-0.2113,-0.1075,0.5095,1.4648,62.6221,4.7607,updown
-0.1389,-0.1652,0.5806,-6.8970,73.1812,15.4419,updown
-0.0277,-0.2291,0.6777,-8.0566,87.7075,6.8970,updown
-0.0194,-0.1895,0.8268,-2.2583,97.4731,-3.2349,updown
0.0431,-0.1327,0.9559,-14.5264,91.1255,5.1270,updown
-0.0054,-0.2141,0.9611,-1.9531,89.5996,4.7607,updown
0.0326,-0.2729,1.0743,-2.8687,89.2944,-1.0986,updown
0.0530,-0.2272,1.2660,-8.7891,82.2143,6.8359,updown
0.0255,-0.2681,1.5125,-30.0293,79.4678,26.6113,updown
0.0569,-0.3110,1.6270,-4.6387,58.5327,19.5923,updown
0.0703,-0.2957,1.9187,14.8315,35.4614,8.0566,updown
0.1348,-0.4117,1.9313,8.9111,-14.2212,14.8315,updown
0.1318,-0.4327,1.7809,1.2817,-44.9219,10.5591,updown
0.1085,-0.3779,1.5444,8.9722,-89.2944,-6.1035,updown
0.0815,-0.2548,1.2389,13.7329,-97.6562,-8.8501,updown
0.0771,-0.2367,1.0847,6.2866,-99.7925,-4.8828,updown
0.0438,-0.2363,0.9264,16.7847,-101.7456,-6.7749,updown
0.0171,-0.2205,0.7383,12.0239,-93.1396,-7.0190,updown
-0.0560,-0.1964,0.6462,20.8130,-74.9512,-8.6670,updown
-0.0841,-0.1943,0.5424,6.2866,-64.1479,-2.6245,updown
-0.1422,-0.2202,0.4722,7.3853,-57.1899,-10.4370,updown
-0.1768,-0.1543,0.3782,26.0010,-39.1235,-24.4751,updown
-0.1906,-0.1140,0.3453,13.9160,-15.8081,-10.6201,updown
-0.2085,-0.1182,0.2505,6.4087,7.4463,-1.3428,updown
-0.1857,-0.1263,0.3037,22.4609,46.8140,-3.9673,updown
-0.1558,-0.1366,0.3743,-7.8735,64.0259,13.9770,updown
-0.0717,-0.2024,0.5004,-15.7471,94.7266,18.7378,updown
-0.0084,-0.2322,0.6538,-0.2441,99.7314,4.6387,updown
0.0508,-0.1898,0.7375,-4.7607,112.6099,2.3804,updown
0.1390,-0.2977,1.0234,-9.9487,116.5771,14.2212,updown
0.1838,-0.2386,1.1975,-34.9121,118.1030,21.5454,updown
0.2419,-0.2621,1.6130,-26.7944,100.2197,19.3481,updown
0.1908,-0.2495,1.7015,-13.6108,70.1904,31.4941,updown
0.1976,-0.3810,1.7338,1.5869,43.0908,26.1841,updown
0.1582,-0.4067,1.7422,-6.8359,14.6484,25.8179,updown
0.1648,-0.5132,1.7455,-12.6343,-16.7847,20.9961,updown
0.1976,-0.4712,1.6851,-5.5542,-54.3823,-1.6479,updown
0.1758,-0.3217,1.4781,5.4932,-76.8433,-14.6484,updown
0.1583,-0.2849,1.2943,7.4463,-96.8628,-17.6392,updown
0.2522,-0.5076,1.9026,-22.2168,14.8926,33.0811,updown
0.3201,-0.4418,1.8136,-9.5215,-46.0815,10.0098,updown
0.2578,-0.3206,1.5200,8.9722,-78.4912,-7.2632,updown
0.2087,-0.2593,1.3480,7.6904,-97.7783,-11.5967,updown
0.1694,-0.2432,1.1454,7.2632,-104.6753,-8.8501,updown
0.1266,-0.2223,1.0317,9.4604,-108.7036,-13.6719,updown
0.0630,-0.2518,0.8572,8.2397,-108.1543,-13.9160,updown
0.0277,-0.2069,0.7853,6.8970,-96.4966,-18.9209,updown
-0.0421,-0.1671,0.6801,8.2397,-89.6606,-17.2729,updown
-0.1183,-0.1738,0.6033,15.3198,-72.4487,-16.3574,updown
-0.1864,-0.1576,0.5468,19.7754,-64.2090,-21.4233,updown
-0.2366,-0.1685,0.4514,14.2212,-47.4243,-14.5874,updown
-0.2515,-0.1616,0.4093,14.2822,-26.6113,-14.7705,updown
-0.2394,-0.1434,0.4359,10.4980,-1.2817,-8.1787,updown
-0.2419,-0.1180,0.4164,10.9863,14.8926,-1.7700,updown
-0.2249,-0.1342,0.4097,2.6855,40.0391,12.0239,updown
-0.1941,-0.1987,0.4718,-0.4272,58.8379,12.4512,updown
-0.1359,-0.1846,0.5713,-3.9673,74.5239,13.5498,updown
-0.0289,-0.2098,0.6443,-0.8545,90.3320,13.6108,updown
0.0511,-0.2411,0.7789,0.9766,97.3511,10.3149,updown
0.1254,-0.2009,0.9767,-15.3198,108.2764,22.0337,updown
0.2441,-0.3351,1.2020,-13.9160,98.5718,28.8696,updown
0.2000,-0.2772,1.2623,-11.2305,77.0874,18.4937,updown
0.2112,-0.2844,1.3425,6.8359,71.8994,11.7187,updown
0.1180,-0.3143,1.4637,-17.1509,55.7251,25.3906,updown
0.0870,-0.3942,1.5468,-9.8877,38.8794,25.8789,updown
0.0643,-0.4409,1.7299,-8.6670,14.0991,21.7285,updown
0.1211,-0.5005,1.7517,4.5166,-17.6392,13.1836,updown
0.1558,-0.4880,1.5928,8.8501,-56.3965,-4.9438,updown
0.1938,-0.3489,1.4258,16.1133,-69.7632,-22.7661,updown
0.1785,-0.2751,1.2871,1.5259,-93.8721,-22.2168,updown
0.1428,-0.2100,1.0862,1.3428,-100.8301,-21.4233,updown
0.1006,-0.1941,0.9744,3.5400,-103.2104,-20.0195,updown
0.0262,-0.1755,0.7997,-5.4321,-102.8442,-17.5781,updown
-0.0161,-0.1633,0.7277,2.2583,-89.3555,-14.9536,updown
-0.1138,-0.1603,0.6056,2.4414,-79.5898,-7.8125,updown
-0.1787,-0.1969,0.5144,6.5308,-61.2793,-7.2632,updown
-0.2300,-0.1904,0.4329,3.3569,-44.3115,-10.2539,updown
-0.2405,-0.1838,0.3793,6.8970,-20.9351,-15.6250,updown
-0.2301,-0.1252,0.3668,15.1367,-0.9766,-18.7988,updown
-0.2373,-0.0739,0.4373,-4.9438,29.7241,3.1128,updown
-0.2185,-0.1265,0.4563,-4.1504,55.2978,13.6108,updown
-0.1663,-0.1987,0.5741,-0.1221,75.9888,8.0566,updown
-0.0974,-0.2384,0.7063,1.2207,90.3320,8.2397,updown
0.0475,-0.2164,0.8528,-20.9961,95.2148,12.4512,updown
0.0480,-0.1727,0.9675,5.3711,97.4121,2.6245,updown
0.0991,-0.2057,1.1563,-4.5776,94.9707,2.3193,updown
0.0951,-0.2313,1.2997,-23.4375,80.9326,22.2778,updown
0.0867,-0.2799,1.4470,-17.7612,75.1343,21.7285,updown
0.1001,-0.3213,1.6169,-4.2114,47.7295,22.7661,updown
0.2380,-0.2047,1.6161,-11.7187,68.0542,18.4937,updown
0.2089,-0.1759,1.7545,-10.0708,49.9268,19.5313,updown
0.1940,-0.2864,1.8242,-8.5449,13.8550,25.0244,updown
0.2012,-0.3608,1.8610,2.1362,-20.0806,13.3667,updown
0.2139,-0.3701,1.6549,11.7798,-64.3311,-2.5635,updown
0.1993,-0.2802,1.5518,9.5215,-89.7217,-11.7798,updown
0.1726,-0.1860,1.3608,8.3008,-110.8398,-19.8364,updown
0.1630,-0.1338,1.2236,10.9863,-122.6807,-19.1040,updown
0.1066,-0.1013,1.0613,10.4370,-123.2300,-15.1978,updown
0.0459,-0.1664,0.8818,14.0381,-119.2627,-15.3809,updown
-0.0065,-0.1154,0.8049,5.9814,-118.8965,-16.2354,updown
-0.0732,-0.1337,0.6464,10.0098,-110.0464,-11.1084,updown
-0.1633,-0.0920,0.4944,14.7705,-95.5200,-11.8408,updown
-0.2467,-0.0918,0.4275,0.8545,-75.9888,-1.2817,updown
-0.3235,-0.1936,0.2864,13.2446,-57.4951,-0.9766,updown
-0.3617,-0.1462,0.2167,7.3242,-29.4189,-10.8643,updown
-0.3665,-0.1702,0.1761,27.4048,4.0283,-13.7329,updown
-0.3447,-0.1393,0.2504,9.9487,38.3911,-11.8408,updown
-0.2800,-0.1453,0.3969,-11.6577,57.8613,-6.1646,updown
-0.2461,-0.1450,0.5430,-6.3477,72.6929,-6.8970,updown
-0.1686,-0.1511,0.5986,8.4839,79.3457,-13.6108,updown
-0.1466,-0.1652,0.6602,1.2207,96.4966,-8.8501,updown
-0.0914,-0.1831,0.8429,-3.5400,109.1919,-5.5542,updown
-0.0533,-0.1484,0.9034,8.3618,109.9853,-10.8643,updown
-0.0186,-0.1147,1.0618,-1.8921,114.6851,-1.4648,updown
0.0862,-0.1514,1.3002,1.2817,113.2202,6.6528,updown
0.0803,-0.1993,1.3032,12.0239,94.4824,1.2817,updown
0.1031,-0.1899,1.5706,-27.0996,86.8530,32.7759,updown
0.1344,-0.2365,1.7941,-32.7759,55.2368,34.1187,updown
0.1644,-0.2915,1.8870,-20.8130,19.5313,26.9775,updown
0.1711,-0.2445,1.8644,-3.6011,-26.8555,14.1602,updown
0.1434,-0.2179,1.6432,9.5215,-62.1338,3.0518,updown
0.1243,-0.1959,1.4830,10.0708,-90.4541,-0.1221,updown
0.1136,-0.1797,1.2886,7.2632,-103.6987,-1.4648,updown
0.0997,-0.1306,1.1654,10.5591,-118.2251,-6.2256,updown
0.0554,-0.1019,0.9309,14.4653,-118.6523,-4.0283,updown
-0.0009,-0.0930,0.9386,-4.0283,-105.7739,6.8970,updown
-0.0647,-0.1610,0.8558,-2.8687,-109.5581,13.6719,updown
-0.1483,-0.2181,0.6824,16.5405,-111.8164,0.6714,updown
-0.2714,-0.1655,0.5254,8.0566,-100.0976,-5.1270,updown
-0.3250,-0.1395,0.4286,2.5635,-76.5381,4.4556,updown
-0.3800,-0.1533,0.3706,10.0708,-53.2227,2.0142,updown
-0.3942,-0.1377,0.2773,23.9258,-19.6533,-8.4839,updown
-0.4055,-0.1444,0.2473,42.7856,4.3335,-16.7236,updown
-0.3901,-0.1089,0.2550,41.6870,34.7290,-21.4844,updown
-0.3711,-0.0942,0.3408,13.0615,54.7485,-4.3945,updown
-0.2834,-0.1859,0.4242,8.1177,79.6509,9.2163,updown
-0.1766,-0.2151,0.5233,25.2686,105.6518,-11.5356,updown
-0.1212,-0.1700,0.7156,14.8315,107.2998,-2.6245,updown
-0.0546,-0.2648,0.8607,-24.6582,130.2490,25.5737,updown
-0.2365,-0.3011,0.4687,10.3760,75.3784,2.1973,updown
-0.1854,-0.2880,0.5344,39.7949,87.2192,-11.7798,updown
-0.1411,-0.2937,0.6130,3.6621,106.5674,17.7612,updown
-0.1006,-0.3431,0.7812,-14.3433,123.2910,37.5366,updown
-0.0057,-0.4509,0.8848,2.2583,133.3618,16.7236,updown
0.0847,-0.4397,1.1864,3.2349,127.4414,8.6670,updown
0.1371,-0.3424,1.2732,0.4272,121.2158,21.3623,updown
0.2186,-0.4524,1.5400,17.1509,116.5771,18.9819,updown
0.2347,-0.5587,1.6071,5.4321,71.3501,18.7378,updown
0.2089,-0.6194,1.7932,-2.6855,41.1987,10.4370,updown
0.1710,-0.6412,1.8026,0.5493,-13.4888,6.5308,updown
0.1863,-0.7163,1.6154,-5.3711,-46.7529,-0.7324,updown
0.1991,-0.6559,1.5079,-10.7422,-78.9185,-19.0430,updown
0.2001,-0.5557,1.2737,-4.8828,-105.6518,-32.5317,updown
0.1755,-0.4263,1.0498,-11.8408,-109.1309,-38.9404,updown
0.1482,-0.4149,0.9835,-22.8271,-106.9946,-32.6538,updown
0.0956,-0.3678,0.8446,-16.9678,-112.4878,-36.2549,updown
0.0265,-0.2832,0.7096,-11.0474,-105.2856,-39.7339,updown
-0.0857,-0.1929,0.6169,-1.7700,-98.7549,-35.7666,updown
-0.1772,-0.1899,0.4771,5.7373,-85.8154,-28.8696,updown
-0.2864,-0.1125,0.3699,17.7612,-65.6128,-30.7007,updown
-0.3271,-0.0704,0.3181,-1.6479,-43.2739,-2.5635,updown
-0.3627,-0.1343,0.2531,6.7749,-15.5640,8.3618,updown
-0.3523,-0.1625,0.2303,23.0103,19.8975,2.3193,updown
-0.3290,-0.1495,0.2782,16.6626,40.4663,8.1787,updown
-0.2827,-0.1792,0.3293,2.5024,68.1763,22.9492,updown
-0.1711,-0.2535,0.4796,-7.2021,88.3179,26.6113,updown
-0.0575,-0.3014,0.6031,13.4277,101.6235,17.3340,updown
0.0229,-0.2904,0.7489,6.9580,108.0322,28.7476,updown
0.0830,-0.3346,0.8359,-9.3384,111.3281,47.5464,updown
0.1405,-0.3485,0.9744,30.8228,110.2295,23.7427,updown
0.2318,-0.3920,1.3174,10.9253,104.6143,35.0952,updown
0.2264,-0.5211,1.4243,-11.8408,88.6841,54.6875,updown
0.2015,-0.6422,1.5258,9.3384,62.0728,24.5972,updown
0.1244,-0.5789,1.5474,-8.3008,34.9121,27.5269,updown
0.1167,-0.6443,1.6832,-30.0903,12.6953,33.5693,updown
0.2024,-0.6586,1.7169,-25.2075,-19.0430,17.7002,updown
0.2427,-0.6370,1.6389,-8.2397,-57.1289,0.9766,updown
0.2729,-0.5911,1.5337,-14.0381,-97.1069,-10.4370,updown
0.2366,-0.4478,1.2194,-12.2681,-120.1782,-18.9209,updown
0.1862,-0.3766,1.1129,-7.9346,-123.2910,-25.7568,updown
0.1191,-0.2921,0.9174,-22.0947,-130.6152,-17.0898,updown
0.0505,-0.2510,0.7603,-0.4883,-125.6714,-20.9351,updown
-0.0886,-0.1998,0.5056,-3.1128,-124.8779,-16.4795,updown
-0.1593,-0.1636,0.3883,-9.8267,-83.3740,-5.9204,updown
-0.2428,-0.1609,0.3918,-3.0518,-66.5283,2.5024,updown
-0.3038,-0.1858,0.2841,6.6528,-35.6445,2.0752,updown
-0.3193,-0.2400,0.2703,18.7988,-9.5825,-10.6201,updown
-0.3572,-0.1804,0.2601,2.3804,15.6250,-5.1270,updown
-0.3065,-0.2317,0.2526,-2.6855,46.6919,1.0986,updown
-0.2488,-0.1564,0.3945,16.8457,-6.8970,-7.0190,updown
-0.2517,-0.1295,0.3813,16.1133,19.3481,-4.0283,updown
-0.2352,-0.0996,0.4089,2.8687,45.8374,14.6484,updown
-0.1558,-0.1624,0.4814,2.2583,67.7490,21.1182,updown
-0.0966,-0.2528,0.6025,14.2212,87.4634,19.1040,updown
-0.0038,-0.2651,0.6586,0.2441,87.2803,23.3765,updown
0.0933,-0.3159,0.7941,-13.9160,105.8960,23.8647,updown
0.1958,-0.4099,1.0908,-1.3428,97.3511,10.9863,updown
0.2168,-0.2363,1.1332,-5.2490,86.1206,13.3667,updown
0.2112,-0.3051,1.3130,-10.8643,87.4023,22.5830,updown
0.2047,-0.3439,1.3507,-20.3857,62.1338,26.3672,updown
0.2108,-0.3552,1.4636,-19.9585,52.8564,3.6621,updown
0.1807,-0.2682,1.5718,-28.1982,29.5410,12.5122,updown
0.0925,-0.3073,1.6611,-34.1187,5.1880,24.0478,updown
0.0667,-0.4529,1.5785,0.6714,-23.1323,16.6626,updown
0.1075,-0.5016,1.5397,-3.3569,-48.2788,8.3618,updown
0.1832,-0.4675,1.4431,-15.8081,-74.2798,-4.8828,updown
0.2131,-0.3362,1.3289,-8.0566,-88.6841,-16.1743,updown
0.1680,-0.2343,1.0916,9.3384,-103.6987,-25.6958,updown
0.1223,-0.2175,0.9279,-3.6011,-103.6987,-23.4985,updown
0.0316,-0.1896,0.8774,-6.2256,-96.7407,-20.8130,updown
-0.0181,-0.2073,0.7231,0.2441,-96.3135,-24.1699,updown
-0.1078,-0.1238,0.6372,1.1597,-79.9561,-24.5972,updown
-0.1693,-0.0890,0.5773,0.3052,-69.8853,-16.2354,updown
-0.2393,-0.1206,0.4911,8.9722,-51.0254,-13.1226,updown
-0.2826,-0.0872,0.4418,13.0615,-31.5552,-14.8926,updown
-0.2876,-0.0752,0.3555,19.5313,-10.4980,-11.2305,updown
-0.2794,-0.0505,0.3722,12.5122,20.0195,-0.5493,updown
-0.2501,-0.0961,0.4181,9.1553,39.3677,10.1318,updown
-0.2275,-0.1504,0.4666,3.1738,60.0586,12.5732,updown
-0.1749,-0.1927,0.5564,7.9956,76.2329,11.6577,updown
-0.1305,-0.2360,0.5939,18.3716,93.5669,0.7935,updown
-0.0001,-0.2678,0.7802,23.2544,107.9101,-8.3008,updown
0.0941,-0.2131,0.9899,-4.1504,113.4033,9.5215,updown
0.2018,-0.2124,1.2196,-8.9111,111.1450,23.5596,updown
0.1937,-0.3203,1.3386,8.1177,90.9424,13.6719,updown
0.1920,-0.3105,1.4473,3.4180,74.6460,19.5313,updown
0.1357,-0.3391,1.6199,-11.8408,52.5513,30.0293,updown
0.1605,-0.4061,1.7365,-4.0894,29.2969,25.2075,updown
0.2094,-0.4845,1.7256,-6.3477,-11.9629,18.7378,updown
0.2352,-0.4730,1.6432,-3.9673,-40.5884,6.2866,updown
0.2013,-0.3135,1.4689,-1.8921,-73.9136,-7.1411,updown
0.1584,-0.2732,1.2826,-0.4883,-98.6328,-4.2725,updown
0.1039,-0.2528,1.0281,-4.1504,-103.0273,-4.5776,updown
0.0614,-0.1971,0.9602,-2.4414,-97.7783,-3.9673,updown
-0.0079,-0.1947,0.8396,-11.3525,-99.9145,1.4038,updown
-0.0247,-0.1764,0.7775,-21.6675,-87.5854,7.6294,updown
-0.0812,-0.1906,0.7552,-8.3618,-80.0781,-6.1035,updown
-0.1288,-0.1682,0.6681,-3.4180,-79.3457,-13.8550,updown
-0.2317,-0.1377,0.5785,0.6104,-62.9272,-14.5874,updown
0.0765,-0.2799,0.9253,-13.4888,-90.5762,-13.7329,updown
0.0127,-0.2052,0.8274,-7.6904,-95.3979,-23.3154,updown
-0.0405,-0.1689,0.7345,-12.4512,-88.9893,-23.2544,updown
-0.1152,-0.1519,0.6725,2.1362,-83.0078,-29.6631,updown
-0.2207,-0.1101,0.5239,15.1367,-71.5332,-34.2407,updown
-0.3199,-0.0674,0.4478,17.2119,-55.2978,-27.5879,updown
-0.3477,-0.0857,0.3778,24.9023,-32.7148,-21.6064,updown
-0.3635,-0.0088,0.3658,21.1182,-1.4038,-10.3149,updown
-0.3507,-0.0969,0.3943,17.4561,28.3203,4.8828,updown
-0.2982,-0.1210,0.4448,14.8926,48.1567,4.8218,updown
-0.2562,-0.1305,0.5759,11.4746,72.6318,13.5498,updown
-0.1713,-0.2031,0.7032,10.1929,80.0171,19.4092,updown
-0.1288,-0.2931,0.6948,16.6016,84.7778,10.4980,updown
-0.0452,-0.2810,0.8335,4.8218,100.7690,11.8408,updown
0.0472,-0.3000,0.8992,12.4512,101.0132,9.5215,updown
0.0760,-0.2833,1.0643,10.0708,107.2388,7.2021,updown
0.1670,-0.2998,1.2407,-15.5640,96.6797,27.7100,updown
0.1631,-0.2291,1.3082,-6.0425,83.4961,19.8975,updown
0.1627,-0.2784,1.3538,0.1831,63.5376,19.9585,updown
0.1305,-0.3256,1.4329,-4.8828,49.3774,30.0903,updown
0.1151,-0.3658,1.4158,9.6436,24.4141,22.0337,updown
0.1080,-0.4963,1.4806,-3.1128,11.5356,24.3530,updown
0.1461,-0.4882,1.5177,-3.6621,-14.0381,5.1270,updown
0.2079,-0.4856,1.4219,-6.1035,-32.4707,-1.2207,updown
0.2084,-0.3932,1.3883,-3.7842,-55.4199,-15.6860,updown
0.1896,-0.3419,1.2542,-7.3242,-69.0918,-15.5640,updown
0.1652,-0.2946,1.1257,-6.5918,-80.9936,-18.9209,updown
0.1251,-0.2427,1.0411,2.9297,-86.4258,-23.8037,updown
0.0614,-0.2078,0.9578,-0.0610,-85.7544,-15.2588,updown
0.0024,-0.2524,0.8771,0.8545,-83.0688,-6.0425,updown
-0.0300,-0.2869,0.8047,3.3569,-80.2002,-10.7422,updown
-0.0732,-0.2427,0.7692,-5.3711,-74.8901,-10.2539,updown
-0.1515,-0.2140,0.6810,0.2441,-68.6646,-12.6343,updown
-0.1656,-0.2163,0.6578,3.6011,-56.6406,-20.9351,updown
-0.2653,-0.1533,0.5598,-2.4414,-52.2461,-11.7187,updown
-0.3314,-0.1936,0.4374,14.6484,-29.3579,-13.7939,updown
-0.3572,-0.1388,0.3914,17.2729,-6.8970,-17.2729,updown
-0.3610,-0.1018,0.3608,11.9019,18.2495,-5.5542,updown
-0.3098,-0.1447,0.4529,11.8408,43.8843,2.2583,updown
-0.2533,-0.1846,0.5216,0.0000,60.7910,8.6060,updown
-0.1686,-0.2141,0.6326,2.8687,76.5991,10.6812,updown
-0.0599,-0.2745,0.6912,21.2402,85.4492,-0.4883,updown
-0.0200,-0.2178,0.8074,21.1182,88.0737,0.3052,updown
0.0945,-0.2986,0.8434,6.7749,94.5434,22.7661,updown
0.1541,-0.3884,0.9755,-4.2725,95.8252,25.2686,updown
0.2216,-0.4484,1.1121,14.7095,89.0503,6.6528,updown
0.2467,-0.3268,1.1704,0.1221,72.3877,11.3525,updown
0.2133,-0.3879,1.2007,2.6855,66.0400,16.9067,updown
0.2206,-0.3820,1.2225,18.8599,55.6641,7.6294,updown
0.2126,-0.4597,1.1963,12.7563,42.2974,13.8550,updown
-0.1212,-0.1785,0.5630,-1.1597,110.1074,15.4419,updown
-0.0034,-0.2157,0.7205,3.7842,126.8921,-0.7324,updown
0.1367,-0.0793,1.0120,-6.2256,127.6855,10.6201,updown
0.2190,-0.2350,1.0905,9.1553,117.9199,12.9395,updown
0.2629,-0.2307,1.2510,12.6343,110.5347,-6.3477,updown
0.2990,-0.1583,1.3740,3.1738,87.8906,12.6343,updown
0.2653,-0.3542,1.4761,11.5356,76.2939,12.0850,updown
0.2826,-0.3391,1.5704,8.9722,43.0298,10.1318,updown
0.2480,-0.3798,1.6487,-4.5776,23.4375,22.0947,updown
0.2604,-0.4003,1.7451,-5.0049,-11.1084,14.8926,updown
0.3250,-0.4088,1.7554,2.3804,-44.0063,4.0894,updown
0.3151,-0.3319,1.6622,-8.1177,-84.0454,2.1973,updown
0.2804,-0.2778,1.3732,5.1880,-111.2060,-8.9111,updown
0.1954,-0.2560,1.0857,-1.1597,-125.9155,-10.4980,updown
0.1437,-0.2029,0.9188,-22.2168,-126.8921,-3.0518,updown
0.0068,-0.1917,0.7013,-11.8408,-119.9951,-2.5024,updown
-0.0576,-0.1692,0.6161,-6.7749,-106.0791,-4.8218,updown
-0.1743,-0.1431,0.4192,8.8501,-88.9282,-11.5967,updown
-0.2303,-0.1073,0.3873,12.6343,-59.3262,-10.5591,updown
-0.2747,-0.1594,0.3458,11.5356,-34.2407,-1.2817,updown
-0.3102,-0.1748,0.3091,25.4517,-10.0098,-9.1553,updown
-0.3225,-0.0858,0.2587,24.2920,15.3809,-14.3433,updown
-0.2997,-0.0568,0.3137,11.6577,56.3354,2.7466,updown
-0.2289,-0.1440,0.4077,6.7139,79.4067,11.5967,updown
-0.1445,-0.1793,0.5101,14.8315,109.4360,6.8359,updown
