ax,ay,az,gx,gy,gz,label
-0.3350,0.7264,0.9604,-8.1787,1.2817,-5.0049,shake
-0.2645,0.4426,0.9596,41.1987,14.1602,105.2246,shake
-0.1831,0.2045,0.9844,55.2368,25.5127,163.3301,shake
-0.0425,-0.2893,1.0758,87.6465,16.7236,167.0532,shake
-0.0170,-0.5649,0.9286,68.7256,-5.0049,124.0845,shake
0.0044,-0.7932,0.8958,39.3677,-6.7749,74.6460,shake
-0.0538,-0.8883,0.8002,5.0049,-9.7046,-53.5889,shake
-0.0009,-0.5841,0.9111,-40.2222,0.1831,-144.3481,shake
-0.0792,-0.2166,0.9553,-97.6562,-13.4888,-170.3491,shake
-0.1837,0.1669,1.0118,-85.4492,-16.4185,-165.5884,shake
-0.3087,0.3867,0.9507,-51.2695,-24.0478,-118.3472,shake
-0.3768,0.5859,0.8789,-31.0669,-10.4370,-71.4111,shake
-0.3678,0.6277,0.8840,-0.4272,7.9346,-1.5869,shake
-0.3088,0.5498,0.9506,45.5322,29.0527,66.4063,shake
-0.1812,0.3518,0.9714,54.0161,23.0103,160.0952,shake
-0.0560,-0.0466,1.0631,79.2847,20.6299,187.1948,shake
-0.0046,-0.5922,0.9540,95.5200,-0.8545,153.7476,shake
-0.0046,-0.9391,0.8174,62.2559,-1.7090,71.5332,shake
-0.0209,-0.9263,0.7961,-2.7466,-4.6387,-16.9678,shake
-0.0959,-0.4771,0.9135,-58.7158,-9.6436,-125.7934,shake
-0.0854,-0.1937,0.9681,-72.1436,2.5635,-158.5693,shake
-0.1547,0.1195,1.0126,-76.8433,-12.3901,-160.5225,shake
-0.2693,0.4169,0.9392,-45.4712,-15.2588,-119.8120,shake
-0.3406,0.6206,0.9396,-29.0527,-7.1411,-59.8144,shake
-0.3344,0.6659,0.9303,17.8833,9.5825,24.1089,shake
-0.2643,0.4806,0.9531,52.0630,23.0713,101.4404,shake
-0.1511,0.1962,1.0249,60.3638,29.2358,173.7060,shake
0.0039,-0.3088,1.1017,64.5752,11.2305,180.9082,shake
-0.0354,-0.5947,0.9324,67.8101,-20.5078,119.6899,shake
-0.0636,-0.8700,0.7227,42.7246,-4.0283,51.2085,shake
-0.0361,-0.8522,0.7908,-8.1787,11.4136,-69.1528,shake
-0.0605,-0.4158,0.9554,-69.5190,20.2026,-122.0093,shake
-0.0505,-0.2187,1.0776,-68.2983,2.4414,-160.0342,shake
-0.1528,0.2097,0.9589,-74.5850,-11.3525,-157.9590,shake
-0.2615,0.4332,0.9388,-34.9121,-0.4272,-103.9429,shake
-0.2739,0.6239,1.0374,-17.6392,5.7983,-45.4712,shake
-0.2764,0.5752,0.9481,33.2642,4.8218,51.5137,shake
-0.1897,0.3457,0.9816,43.4570,14.6484,121.2158,shake
-0.0469,-0.0314,1.1293,42.2363,14.0991,168.4570,shake
0.0430,-0.4407,1.1078,60.1196,-33.2031,144.3481,shake
-0.0522,-0.7677,0.7762,66.5894,-41.5039,97.3511,shake
-0.0959,-0.8392,0.6924,-4.1504,-4.9438,-9.0942,shake
-0.0271,-0.6335,1.0287,-50.1709,7.3242,-94.0552,shake
-0.0853,-0.2032,1.0244,-85.9375,-22.6440,-145.7520,shake
-0.1769,0.0299,0.9586,-47.4243,-15.6250,-151.3062,shake
-0.2422,0.3174,0.9556,-57.2510,-20.4468,-125.4272,shake
-0.3580,0.5715,0.9430,-16.4185,-12.6343,-75.1343,shake
-0.3672,0.6968,0.9166,3.4790,3.9062,15.5029,shake
-0.3038,0.5057,0.8673,31.2500,23.9868,96.4966,shake
-0.2236,0.3917,0.9791,64.0869,49.5605,169.9219,shake
0.0354,-0.1947,1.1256,89.8437,33.8745,203.8574,shake
0.0352,-0.6471,0.9668,73.1812,-5.4932,162.1704,shake
-0.0208,-0.9114,0.7943,49.9268,-5.4932,73.6694,shake
0.0112,-0.8550,0.8712,3.7231,1.7090,-57.6172,shake
-0.0101,-0.4982,0.9420,-71.9604,2.3193,-128.4790,shake
-0.0720,-0.0635,0.9606,-78.6743,-7.6904,-176.3306,shake
-0.2300,0.2737,0.9539,-54.8706,9.7656,-137.6343,shake
-0.2795,0.5806,1.0656,-38.3911,7.8735,-84.2285,shake
-0.3165,0.7349,1.0183,7.4463,2.5024,19.6533,shake
-0.2043,0.5491,0.9822,57.7393,5.8594,124.4507,shake
-0.0881,0.1458,1.0006,64.5752,13.4277,196.7163,shake
0.0195,-0.4706,1.0670,77.2705,-3.1128,175.1709,shake
0.0084,-0.8589,0.8411,91.3086,-19.5313,74.7070,shake
-0.0094,-0.9625,0.6649,36.2549,-6.6528,-0.7935,shake
-0.0941,-0.5361,0.8367,-61.1572,13.4888,-123.9624,shake
-0.0873,-0.4249,0.9291,-66.5283,25.0244,-197.3877,shake
-0.1388,0.0891,0.9010,-77.7588,20.3857,-213.3789,shake
-0.2220,0.4526,1.0332,-45.1050,28.7476,-174.3774,shake
-0.3082,0.7581,1.0929,-8.9111,18.6157,-78.8574,shake
-0.2317,0.6737,1.0714,23.9258,7.5073,61.5234,shake
-0.1593,0.4047,0.9891,50.9644,2.1362,168.5791,shake
-0.0212,-0.0674,1.0182,74.9512,11.1084,198.4863,shake
0.0811,-0.6237,1.0771,91.1865,-15.3809,169.6777,shake
-0.0190,-1.0643,0.7008,63.4155,-35.5225,82.1533,shake
-0.0823,-0.9218,0.6056,-9.8267,3.0518,-51.6968,shake
-0.0636,-0.5115,0.9506,-85.9985,14.8315,-100.6470,shake
-0.0758,-0.2887,1.0403,-68.4204,9.2163,-156.5552,shake
-0.1277,0.0620,0.9366,-52.8564,0.6714,-179.3823,shake
-0.2538,0.4351,0.9187,-60.9131,12.3291,-124.0845,shake
-0.2686,0.6208,1.0760,-24.7803,18.1885,-58.2275,shake
-0.2333,0.5983,1.0403,36.6211,5.7983,29.6020,shake
-0.1624,0.3724,1.0465,29.8462,6.1035,99.7925,shake
-0.0912,0.0654,0.9897,62.2559,1.0376,170.8374,shake
-0.0001,-0.3978,0.9905,97.4121,6.8359,175.0488,shake
0.0800,-0.9008,0.9683,54.9927,-31.6162,122.7417,shake
-0.0610,-0.9032,0.6626,15.0146,-27.0386,-15.6250,shake
-0.0781,-0.6786,0.7911,-25.3296,8.9111,-91.5527,shake
-0.0181,-0.3765,1.0392,-100.4639,6.7749,-148.8647,shake
-0.1749,0.0649,0.9575,-63.4155,-3.4180,-157.3486,shake
-0.2339,0.3164,0.9287,-49.6216,11.5967,-122.4365,shake
-0.3058,0.6962,1.0343,-31.0059,13.0005,-61.0352,shake
-0.2833,0.6901,0.9961,57.8613,16.7236,45.8984,shake
-0.1473,0.3141,1.0807,62.7441,20.3857,115.5395,shake
-0.0277,0.0911,1.1313,26.9165,-9.5825,193.1152,shake
0.0675,-0.4410,1.0172,59.8755,-23.5596,196.2890,shake
0.0558,-0.7189,0.8679,48.4619,-37.1704,135.1929,shake
-0.0034,-0.9719,0.7772,18.1274,-13.9770,53.4668,shake
0.0106,-0.7655,0.8293,-25.0244,-8.8501,-107.8491,shake
-0.0302,-0.4258,0.9073,-76.4160,-6.1035,-173.8281,shake
-0.1327,0.1255,0.9700,-97.0459,-4.9438,-190.3076,shake
-0.2786,0.4687,0.9791,-58.1665,-7.1411,-135.9863,shake
-0.3571,0.6724,0.9559,-22.3999,-2.4414,-71.9604,shake
-0.3367,0.7192,0.9786,12.8174,9.2163,36.9873,shake
-0.2196,0.4298,0.9586,58.5937,17.4561,124.1455,shake
-0.1138,0.1113,0.9822,72.9370,27.4048,196.7163,shake
0.0587,-0.5270,1.0670,92.8955,10.9863,192.9321,shake
0.0416,-0.8188,0.8993,56.4575,-24.1089,117.7978,shake
-0.0470,-0.9525,0.7150,32.8979,-8.3008,3.7842,shake
-0.0188,-0.7552,0.8160,-37.7808,11.8408,-124.5727,shake
-0.0146,-0.2598,0.9803,-94.0552,6.2866,-165.8935,shake
-0.1121,-0.0640,0.9587,-66.2231,11.1084,-173.4009,shake
-0.1738,0.3176,0.9977,-70.1904,-0.7324,-174.6826,shake
-0.3317,0.6521,0.9576,-27.6489,4.8828,-85.0220,shake
-0.2965,0.7043,1.0183,-3.4180,13.2446,-1.3428,shake
-0.2197,0.5282,1.0164,11.5356,-8.9111,40.4053,shake
-0.1219,0.2484,1.1056,51.8799,-10.4370,130.7983,shake
-0.0466,0.0306,1.1208,33.9966,-35.5225,177.1240,shake
-0.0751,-0.3163,0.9231,39.3066,-51.5747,178.8330,shake
-0.0995,-0.6332,0.7955,57.3120,-27.7710,111.9385,shake
-0.0768,-1.0435,0.7627,46.5088,-0.5493,22.8271,shake
-0.0562,-0.8276,0.7682,-21.8506,-1.7700,-98.6328,shake
-0.0839,-0.4889,0.8651,-71.5942,22.0337,-144.6533,shake
-0.1183,-0.2048,0.9430,-74.5850,21.5454,-188.4765,shake
-0.1378,0.2091,0.9862,-80.1392,20.0195,-197.9370,shake
-0.2656,0.5980,1.0035,-49.2554,11.6577,-124.1455,shake
-0.2456,0.6581,1.0929,-11.8408,17.8833,-59.2651,shake
-0.2170,0.5950,1.0118,13.6719,-4.2114,36.9873,shake
-0.1802,0.4167,1.0176,24.9023,2.1973,98.8769,shake
-0.1542,0.2078,1.0045,41.0767,-0.6104,167.1142,shake
-0.0553,-0.1587,1.0220,49.3164,-6.8970,190.0024,shake
-0.0499,-0.6411,0.8977,64.5752,-19.7144,163.5742,shake
-0.0973,-0.9315,0.7722,53.2227,-9.3384,72.2046,shake
-0.1064,-0.6438,0.7996,-14.0991,9.0332,-55.6641,shake
-0.1107,-0.4453,0.9374,-46.8750,22.0337,-122.1924,shake
-0.0463,-0.1689,0.9884,-48.8281,28.6255,-177.1850,shake
-0.1689,0.2113,0.9758,-60.3638,17.0288,-157.8369,shake
-0.2306,0.6388,1.1410,-31.7383,27.1606,-104.3701,shake
-0.2064,0.6714,1.0284,19.5923,-6.3477,5.2490,shake
-0.1763,0.4579,1.0502,37.2925,3.5400,83.9233,shake
-0.0734,0.2253,1.1635,42.3584,-18.3105,172.6074,shake
0.0286,-0.1545,1.1067,43.4570,-54.1992,203.6743,shake
-0.0216,-0.4119,0.9221,49.3164,-70.6177,181.1523,shake
-0.1542,-0.8658,0.6411,49.5605,-39.7949,109.3750,shake
-0.1420,-1.0442,0.6715,34.5459,11.2305,-66.1621,shake
-0.0516,-0.5959,0.8678,-54.3213,15.5640,-141.4795,shake
-0.1639,-0.2379,0.8943,-107.6050,15.2588,-170.5932,shake
-0.2186,0.0793,0.9229,-61.7676,24.8413,-180.8472,shake
-0.2531,0.5006,0.9878,-50.5371,34.7290,-148.7427,shake
-0.2853,0.6956,1.0601,-29.0527,26.4893,-78.6133,shake
-0.2018,0.6129,1.0670,25.2075,14.7095,33.7524,shake
-0.1658,0.3499,0.9624,25.2075,5.3101,127.6855,shake
-0.1077,0.0786,1.0177,40.1611,12.2070,170.9595,shake
-0.0104,-0.3273,1.0105,83.0688,9.7656,154.5410,shake
-0.0049,-0.6199,0.9954,52.5513,-13.9160,114.3799,shake
-0.0507,-0.8658,0.8536,21.1792,-16.9067,0.3052,shake
-0.0171,-0.7552,0.8572,-18.4937,-6.7749,-115.9668,shake
-0.0662,-0.2487,0.8711,-99.1821,-5.0049,-172.6074,shake
-0.1490,0.1069,0.9938,-75.0122,3.9673,-168.8232,shake
-0.2542,0.4924,1.0018,-45.0439,0.0610,-132.2021,shake
-0.2976,0.6891,1.0078,-9.5825,6.0425,-58.6548,shake
-0.2672,0.6013,0.9291,28.9307,9.5825,37.2314,shake
-0.2174,0.4036,1.0085,54.1992,25.0244,87.0361,shake
-0.0520,0.0402,1.0493,80.4443,20.1416,158.8745,shake
0.0037,-0.2913,1.0222,80.8716,-1.5869,165.8325,shake
0.0166,-0.4922,1.0546,67.6880,-4.8828,174.9878,shake
-0.0646,-0.8611,0.8541,46.5698,-22.5830,68.6035,shake
-0.0713,-0.8851,0.7704,5.1270,-7.8125,-66.7725,shake
-0.0217,-0.4829,0.8657,-68.6035,5.8594,-129.9438,shake
-0.1028,-0.1851,0.9355,-89.5996,8.4229,-170.9595,shake
-0.1820,0.2490,1.0323,-58.5327,5.3101,-168.6401,shake
-0.2343,0.5228,1.0079,-37.7808,0.1221,-114.6240,shake
-0.2589,0.7101,1.0138,-6.6528,-2.5635,-38.5132,shake
-0.2660,0.5818,0.9244,26.2451,6.8359,69.5801,shake
-0.2002,0.2823,0.9506,42.7246,20.8740,131.7139,shake
-0.0322,0.0106,1.1243,62.7441,22.6440,177.0019,shake
-0.0033,-0.3282,1.0835,72.3877,-8.7891,177.3071,shake
-0.0728,-0.5503,0.8486,22.3389,-21.4844,119.2017,shake
-0.0765,-0.7347,0.8087,20.9961,-2.1973,47.8516,shake
-0.0051,-0.7699,0.9591,17.5171,0.3052,-91.7969,shake
-0.0223,-0.4359,0.9109,-83.3130,-10.1318,-162.4145,shake
-0.1382,0.0286,0.9200,-83.4961,-8.4839,-178.7720,shake
-0.1870,0.3600,0.9889,-67.4438,-2.0142,-150.8789,shake
-0.3240,0.7131,1.0106,-34.9121,-4.3945,-86.9751,shake
-0.2683,0.7687,0.9946,23.4985,4.6387,33.8745,shake
-0.2031,0.3690,0.9381,48.5229,12.3901,116.2720,shake
-0.1418,0.2197,1.0092,62.6831,21.7895,182.3730,shake
-0.0139,-0.3103,1.0190,60.3027,16.5405,191.2231,shake
-0.0265,-0.4967,0.9591,45.7764,-2.5024,129.4556,shake
-0.0535,-0.8107,0.8718,41.7480,1.8311,58.5937,shake
0.0127,-0.7900,0.8739,8.3618,-4.2725,-83.0688,shake
0.0305,-0.5436,0.9722,-54.1992,-3.0518,-155.8228,shake
-0.0511,-0.0236,0.9274,-92.5293,-22.6440,-179.2602,shake
-0.1923,0.2548,0.9349,-52.3071,7.2021,-157.5928,shake
-0.2405,0.6027,1.1152,-35.7056,2.0752,-109.4360,shake
-0.2871,0.6100,0.8617,13.3667,-8.6670,-17.6392,shake
-0.2281,0.4208,1.0227,30.4565,13.0005,76.1719,shake
-0.1725,0.3961,1.0173,48.7061,14.7095,140.1367,shake
-0.0371,-0.0950,0.9375,103.8818,21.6675,203.5522,shake
0.0179,-0.5059,0.9895,63.4155,17.3950,162.4145,shake
-0.0222,-0.6887,0.8912,38.9404,0.8545,100.0366,shake
-0.0070,-0.7079,0.8481,11.8408,-1.2207,16.0522,shake
0.0249,-0.7434,0.8778,-14.8315,1.5869,-57.8003,shake
0.0481,-0.5747,0.9211,-73.0591,-8.9111,-160.2783,shake
-0.0256,-0.0774,0.9601,-88.9282,-3.4180,-184.5093,shake
-0.0519,0.1021,1.0835,-71.5332,-6.6528,-171.0815,shake
-0.1725,0.4730,1.0142,-63.7817,-33.8745,-139.6484,shake
-0.3287,0.6145,0.8669,-15.1978,-13.9770,-48.5229,shake
-0.2897,0.6161,0.9915,-4.4556,2.9907,21.4844,shake
-0.2341,0.4783,0.9877,42.7246,16.0522,116.6992,shake
-0.0916,0.1517,1.0211,42.8467,19.9585,165.2222,shake
0.0448,-0.1971,1.1936,48.7671,-22.4609,163.4521,shake
-0.0768,-0.4652,0.8761,55.4199,-46.1426,118.4082,shake
-0.1438,-0.5240,0.7009,38.2690,-9.1553,62.6831,shake
-0.1010,-0.6464,0.8988,2.3804,20.3857,26.9165,shake
-0.0057,-0.5149,0.9685,65.9790,-1.0376,161.0107,shake
-0.0106,-0.7819,0.9167,46.4478,-12.9395,79.9561,shake
-0.0225,-0.7334,0.8580,2.0752,-13.8550,-25.4517,shake
-0.0426,-0.6249,0.8857,-34.6680,-16.1743,-100.2808,shake
-0.0653,-0.2915,0.8441,-62.5610,-7.2021,-155.4565,shake
-0.0974,-0.0658,0.9111,-87.7075,12.4512,-167.7246,shake
-0.1759,0.2775,1.0228,-72.3877,5.0659,-147.5220,shake
-0.3088,0.7407,1.1128,-34.3018,-2.5024,-83.4961,shake
-0.2601,0.7261,1.0464,16.0522,-15.2588,57.0068,shake
-0.2169,0.4729,0.9133,24.9023,-13.8550,137.1460,shake
-0.1276,0.1924,0.9716,74.0356,4.4556,193.1763,shake
-0.0405,-0.3008,1.0850,76.4160,-17.7002,182.6172,shake
-0.0760,-0.5338,0.9397,53.1616,-30.3955,125.1831,shake
-0.1085,-0.6868,0.7795,33.1421,-20.3247,66.5283,shake
-0.0986,-0.7777,0.8169,10.6201,-11.7798,-25.5737,shake
-0.1488,-0.5811,0.7990,-32.2266,0.6714,-88.3179,shake
-0.1598,-0.3585,0.8439,-55.5420,18.1274,-142.5781,shake
-0.2081,-0.0402,0.9148,-65.6128,26.1230,-151.7944,shake
-0.2065,0.2146,1.0134,-46.8140,34.8511,-140.3198,shake
-0.2747,0.5492,1.0972,-36.7432,26.8555,-93.8721,shake
-0.2430,0.6501,1.0673,39.4897,20.1416,17.3340,shake
-0.1398,0.3918,1.0396,57.1289,6.5918,126.4038,shake
-0.0609,0.0647,1.0985,68.7866,0.7324,167.7856,shake
-0.0007,-0.3467,1.0981,66.1011,-35.8887,141.5405,shake
-0.1171,-0.5337,0.7626,38.0249,-36.4990,98.4497,shake
-0.1560,-0.6573,0.7012,12.1460,14.4043,36.8652,shake
-0.0736,-0.7573,0.8857,3.4790,17.7002,-17.8833,shake
-0.0823,-0.5743,0.8524,-38.2690,14.5264,-82.3364,shake
-0.0779,-0.3877,0.9215,-49.4995,31.9214,-129.8828,shake
0.0044,-0.2706,1.0162,-49.1943,35.0342,-179.4433,shake
-0.1003,0.1841,1.0146,-67.3828,16.6626,-156.0669,shake
-0.0925,0.4055,1.2286,-17.2729,4.4556,-86.4868,shake
-0.1743,0.3406,0.9860,-10.6201,-9.8877,-37.1094,shake
-0.2257,0.5250,1.0149,-6.1646,-10.9863,31.7993,shake
-0.1742,0.3173,1.0361,41.5039,0.6104,96.6797,shake
-0.1069,0.1663,1.0311,54.9927,-12.0850,159.9731,shake
-0.0385,-0.2482,1.0176,64.9414,-17.6392,168.6401,shake
-0.0526,-0.5631,0.8956,46.2036,-22.8882,118.7134,shake
-0.0923,-0.6223,0.8033,30.5786,-14.6484,64.2700,shake
-0.0747,-0.6832,0.8505,1.3428,0.0610,-12.7563,shake
-0.0577,-0.5382,0.8737,-30.3955,11.4746,-87.3413,shake
-0.0400,-0.3561,0.9417,-60.6079,20.8740,-137.0239,shake
-0.0984,-0.0576,0.9877,-55.7861,21.7895,-146.7285,shake
-0.0995,0.1069,1.0476,-49.6216,15.5029,-135.9863,shake
-0.1989,0.3767,1.0769,-28.0151,-1.3428,-76.3550,shake
-0.2086,0.4252,0.9976,-4.6387,-1.0376,-23.5596,shake
-0.2264,0.4999,0.9791,29.2358,3.2349,57.6782,shake
-0.1403,0.2716,1.0264,63.0493,7.4463,129.8218,shake
-0.0518,0.0242,1.0798,55.7251,-2.6855,185.7910,shake
0.0303,-0.4126,1.0334,58.6548,-29.4800,177.7954,shake
0.0496,-0.3176,1.0175,45.1660,-15.9302,202.3926,shake
-0.0043,-0.6573,0.9011,53.1006,-19.1650,112.1826,shake
-0.0345,-0.8317,0.7914,34.3628,-5.2490,34.9731,shake
-0.0233,-0.7377,0.8466,-26.0620,11.1084,-85.6934,shake
-0.0359,-0.3490,0.9683,-75.5005,7.0801,-131.8359,shake
-0.0848,0.1345,1.0780,-76.9653,5.4321,-170.8374,shake
-0.1774,0.4882,1.0016,-20.7520,0.7324,-134.4604,shake
-0.2299,0.6422,1.0293,-12.9395,-2.2583,-25.2686,shake
-0.2236,0.5424,1.0013,54.9316,6.7139,85.9375,shake
-0.0521,0.1831,1.0885,59.0820,-12.6953,162.7197,shake
-0.0195,-0.0327,1.0914,27.6489,-40.4053,203.6743,shake
-0.0466,-0.4178,0.9323,42.7856,-45.8984,169.3115,shake
-0.0680,-0.5837,0.8132,44.3726,-21.8506,93.5669,shake
-0.0648,-0.7509,0.7656,20.8740,3.1738,43.2129,shake
-0.0011,-0.9081,0.8503,-8.9722,17.2729,-58.9600,shake
-0.0028,-0.5542,0.8186,-50.9033,15.6860,-151.9775,shake
-0.0587,-0.2195,0.9132,-73.7305,32.4707,-184.9365,shake
-0.0776,0.1006,1.0837,-77.6978,25.3296,-172.3633,shake
-0.1339,0.3754,1.1464,-24.9023,-0.0610,-135.9253,shake
-0.2252,0.4547,0.9580,13.1226,6.7749,-83.4351,shake
-0.1750,0.4225,1.0138,9.7656,9.4604,-5.9204,shake
-0.1771,0.2731,1.0260,46.2036,12.4512,43.9453,shake
-0.0936,0.1056,1.0527,41.9922,-3.7842,115.8447,shake
-0.0530,-0.0338,1.1595,13.3057,-30.0293,158.8745,shake
-0.0826,-0.3915,0.9213,30.7007,-56.7017,158.9966,shake
-0.1117,-0.7255,0.7433,55.0537,-10.9253,75.5615,shake
0.0457,-1.2157,0.7646,31.0669,9.3994,-73.9136,shake
0.0569,-0.6364,0.7286,-104.6143,8.4229,-199.5849,shake
-0.0549,0.0345,0.9003,-142.8833,45.4712,-211.6699,shake
0.0302,0.8297,1.6259,-25.0244,-8.4229,-152.0996,shake
-0.3729,0.7527,0.7623,9.4604,-17.0288,-38.0249,shake
-0.2330,0.8770,1.0469,17.3950,8.2397,92.2241,shake
-0.1364,0.4435,1.0007,80.9936,9.3384,176.0864,shake
0.0465,-0.0455,1.1458,73.2422,1.1597,224.9756,shake
0.0902,-0.6569,1.0072,77.6367,-45.8984,187.8052,shake
-0.0269,-0.9227,0.7019,45.5322,-37.3535,82.2143,shake
-0.0171,-1.0112,0.7338,18.6768,-3.4180,-20.9961,shake
0.0051,-0.7379,0.8590,-86.1206,-5.9204,-124.3286,shake
-0.0522,-0.1366,0.8964,-115.6616,7.9346,-185.1806,shake
-0.1957,0.1862,0.9188,-70.8618,14.0991,-173.4009,shake
-0.2102,0.6941,1.3146,-34.6069,34.3018,-139.5264,shake
-0.3011,0.5762,0.8422,18.5547,-5.5542,-19.8975,shake
-0.2190,0.5037,1.0541,18.7988,16.9678,55.9082,shake
-0.1115,0.2448,1.0483,50.8423,6.4087,134.2163,shake
-0.0032,-0.0363,1.1602,46.8140,-24.1699,189.0869,shake
0.0220,-0.5569,1.0607,55.8472,-58.4717,162.2314,shake
-0.0736,-0.8311,0.8389,43.0908,-56.7017,53.7720,shake
-0.1057,-0.9625,0.6448,30.4565,-29.9683,-71.3501,shake
-0.0735,-0.6851,0.6609,-88.0127,3.2349,-176.3916,shake
-0.2203,0.0251,0.8141,-136.6577,17.9443,-200.1953,shake
-0.2382,0.9408,0.9454,2.8687,-10.8643,-71.4722,shake
-0.3212,0.8470,0.7610,4.9438,18.7378,70.1294,shake
-0.1705,0.5918,1.0085,53.4058,32.1045,141.5405,shake
-0.0233,0.2732,1.1661,80.1392,20.0806,211.9751,shake
0.0562,-0.3646,0.9941,89.5386,-16.4795,223.0224,shake
0.0081,-0.8501,0.7805,76.9653,-9.2773,132.8125,shake
0.0182,-1.0930,0.8381,54.1382,-2.9297,15.8691,shake
-0.0035,-0.6619,0.8120,-44.5557,-3.3569,-110.2295,shake
-0.0979,-0.2694,0.9080,-97.8393,-1.2817,-157.5317,shake
-0.1104,0.0446,0.9908,-61.4624,18.9819,-178.9551,shake
-0.1708,0.3678,0.9772,-55.0537,18.4937,-152.5269,shake
-0.1809,0.7168,1.1525,-5.9814,13.9160,-83.6182,shake
-0.2383,0.5312,0.9073,8.2397,3.2349,17.2729,shake
-0.1658,0.3877,1.0638,36.9263,4.3945,77.8198,shake
-0.0892,0.2538,1.0797,44.7998,-15.9302,146.3013,shake
-0.0486,-0.0562,1.0702,48.7671,-34.9121,176.5747,shake
-0.0845,-0.2883,0.9546,43.1519,-47.4243,162.0483,shake
-0.1354,-0.6292,0.8240,55.5420,-33.0200,120.7275,shake
-0.1389,-0.9615,0.7577,44.6167,-5.0049,-10.4980,shake
-0.1127,-0.8456,0.6323,-1.5259,27.6489,-127.5635,shake
-0.0538,-0.4187,0.7903,-107.2998,59.6924,-189.2700,shake
-0.0486,0.0498,1.1063,-95.5810,63.7207,-197.9980,shake
-0.1324,0.4852,1.2167,-29.4800,33.6914,-163.2690,shake
-0.1927,0.5906,0.8667,27.4048,-2.3804,-69.7632,shake
-0.1592,0.7115,1.0576,5.3711,14.3433,28.9917,shake
-0.1217,0.4332,1.0448,73.1812,14.4043,112.0605,shake
0.0138,0.1420,1.1377,27.0996,-15.3809,193.0542,shake
0.0460,-0.2325,1.1019,19.8364,-40.6494,209.4726,shake
-0.0361,-0.6805,0.8524,75.0732,-52.2461,141.7847,shake
-0.0885,-0.9080,0.6733,69.8853,-25.5737,49.0723,shake
-0.0424,-0.8741,0.7040,8.6670,16.7236,-72.3267,shake
-0.0493,-0.4967,0.8331,-96.4966,31.1279,-139.5264,shake
-0.0784,-0.0698,1.0597,-82.4585,46.0205,-156.4331,shake
-0.0746,0.1543,1.1904,-56.8237,22.6440,-149.5361,shake
-0.1793,0.3643,0.9297,12.3901,7.6904,-109.8022,shake
-0.1442,0.4032,1.0674,-3.9062,12.2681,-42.6025,shake
-0.1917,0.5072,1.0143,15.9302,4.6387,19.8364,shake
-0.1077,0.2034,1.0746,55.7251,-1.0376,106.2622,shake
-0.0342,-0.1238,1.0491,20.8130,-22.2778,134.2773,shake
-0.0430,-0.4509,0.9760,14.2212,-28.0151,92.8955,shake
-0.0764,-0.7441,0.8328,55.7251,-16.7847,31.9214,shake
-0.0282,-0.8320,0.7505,-8.9722,6.6528,-55.8472,shake
-0.0388,-0.4563,0.8998,-77.2705,25.2686,-109.0088,shake
-0.0355,0.2319,1.2172,-91.4917,6.4087,-147.5220,shake
-0.2032,0.4222,0.8953,-10.5591,-12.6343,-117.7978,shake
-0.1770,0.6166,1.0513,-26.7944,-2.1973,-42.4194,shake
-0.2451,0.7887,0.9241,13.7329,-6.4087,58.6548,shake
-0.1603,0.3551,1.0710,99.5483,29.8462,152.3437,shake
0.0603,-0.0438,1.1128,24.5361,-9.7046,217.0410,shake
0.0393,-0.4445,0.9570,14.7095,-29.7852,210.8764,shake
0.0110,-1.0363,0.7347,43.3350,-3.2349,-0.8545,shake
-0.0031,-0.8439,0.7120,-27.0996,20.6909,-98.8159,shake
-0.0125,-0.2875,1.0192,-109.3140,33.0200,-136.1084,shake
-0.0590,0.1642,1.0884,-53.5278,18.7378,-135.8032,shake
-0.0956,0.2727,1.0231,-22.2168,12.2070,-95.8252,shake
-0.1350,0.5691,1.0715,-28.1372,-3.7231,-35.1563,shake
-0.1686,0.5322,1.0201,28.2593,1.1597,34.6069,shake
-0.0741,0.1986,1.1217,54.3213,-11.4136,112.0605,shake
-0.0305,-0.1897,0.9543,50.4761,-32.8369,142.2119,shake
-0.0189,-0.5897,0.9097,23.1934,-16.0522,113.2812,shake
-0.0084,-0.9932,0.8292,47.3022,-2.1973,21.9116,shake
0.0365,-0.6422,0.8551,-28.7476,6.8359,-77.5146,shake
-0.0099,-0.3585,0.9989,-74.7681,1.8311,-112.9761,shake
-0.0714,0.0111,0.9525,-49.3774,10.8643,-148.0713,shake
-0.1151,0.4609,1.1234,-57.6172,7.0801,-121.8262,shake
-0.2137,0.6199,0.9618,0.8545,-3.1128,-50.1099,shake
-0.1901,0.5162,1.0220,29.9683,6.7749,40.9546,shake
-0.0787,0.1798,1.0607,52.7344,2.0142,88.2568,shake
-0.0354,-0.0634,1.0519,54.3823,-20.5078,131.7139,shake
-0.0287,-0.4912,0.9539,21.3623,-29.9072,135.4980,shake
-0.0502,-0.7781,0.8615,31.6162,-12.4512,54.1992,shake
-0.0531,-0.7871,0.7675,28.9917,0.9766,-40.2832,shake
-0.0845,-0.3629,0.8595,-46.0815,11.9629,-96.0693,shake
-0.0990,-0.0155,1.0460,-71.5332,36.4990,-108.0933,shake
-0.1038,0.3149,1.1005,-26.8555,11.6577,-90.0268,shake
-0.1438,0.4117,1.0419,4.5166,7.0801,-37.1094,shake
