ax,ay,az,gx,gy,gz,label
-0.1545,-0.3206,0.9384,-0.3662,2.1973,-4.0894,rest
-0.1486,-0.3185,0.9390,-0.1831,2.1973,-3.3569,rest
-0.1443,-0.3118,0.9414,-0.4272,1.3428,-2.5024,rest
-0.1497,-0.3240,0.9377,-0.5493,0.7935,-1.5869,rest
-0.1566,-0.3232,0.9314,-0.3052,1.5259,-2.5635,rest
-0.1580,-0.3022,0.9404,-0.0610,1.5869,-2.1362,rest
-0.1552,-0.3124,0.9398,3.6011,3.3569,-2.5024,rest
-0.1538,-0.3153,0.9369,3.4180,2.0752,-0.4883,rest
-0.1384,-0.3348,0.9320,2.9907,1.2817,-0.6104,rest
-0.1526,-0.3131,0.9395,1.8311,1.5259,-1.3428,rest
-0.1479,-0.3145,0.9391,0.9155,0.1221,2.0142,rest
-0.1549,-0.3341,0.9282,2.1362,0.1221,1.8921,rest
-0.1525,-0.3274,0.9321,1.3428,1.7090,-0.1221,rest
-0.1471,-0.3362,0.9292,1.0986,1.3428,-0.6104,rest
-0.1478,-0.3280,0.9335,-0.7324,0.4883,-1.0986,rest
-0.1484,-0.3184,0.9385,0.1831,0.8545,-0.5493,rest
-0.1492,-0.3307,0.9348,1.8921,-0.5493,0.1831,rest
-0.1522,-0.3372,0.9269,-0.4272,0.0000,-0.4272,rest
-0.1494,-0.3171,0.9279,-2.9907,-3.4790,5.7983,rest
-0.1700,-0.3186,0.9304,-0.4883,-1.7700,4.0283,rest
-0.1803,-0.3281,0.9221,-0.2441,-1.3428,2.5024,rest
-0.1735,-0.2991,0.9401,-2.0752,-0.4883,-1.0376,rest
-0.1583,-0.3101,0.9374,0.7935,1.6479,-2.1973,rest
-0.1447,-0.3274,0.9327,1.2207,1.5259,-3.4790,rest
-0.1407,-0.3158,0.9441,-3.6011,0.4883,-5.5542,rest
-0.1497,-0.2903,0.9497,-3.6621,0.3052,-4.8828,rest
-0.1559,-0.2906,0.9492,0.0000,-0.6104,-2.1362,rest
-0.1633,-0.2987,0.9402,-0.5493,0.1831,-1.2207,rest
-0.1613,-0.2870,0.9464,1.9531,0.7324,0.2441,rest
-0.1510,-0.3026,0.9426,2.6855,1.5259,1.3428,rest
-0.1486,-0.3068,0.9413,1.7090,1.4648,1.6479,rest
-0.1560,-0.2997,0.9432,2.9907,2.0142,1.0376,rest
-0.1578,-0.3184,0.9351,1.4038,-0.1221,1.7700,rest
-0.1565,-0.3159,0.9369,0.7935,2.0752,-0.8545,rest
-0.1606,-0.2974,0.9421,1.4038,1.5259,-0.8545,rest
-0.1498,-0.3218,0.9344,2.2583,1.0376,-0.3662,rest
-0.1458,-0.3142,0.9385,0.1831,0.9155,-1.3428,rest
-0.1450,-0.3004,0.9462,0.2441,1.2817,-0.7935,rest
-0.1459,-0.3120,0.9381,2.0142,0.6104,0.5493,rest
-0.1455,-0.3220,0.9365,1.5869,1.2207,-0.8545,rest
-0.1582,-0.3083,0.9381,-1.8921,-0.1221,-0.4883,rest
-0.1537,-0.3024,0.9404,0.7324,1.1597,-0.9766,rest
-0.1466,-0.3079,0.9395,1.9531,0.7324,-0.1831,rest
-0.1411,-0.3125,0.9417,0.3662,-0.3662,1.2817,rest
-0.1449,-0.3109,0.9442,0.6104,0.2441,0.8545,rest
-0.1499,-0.3091,0.9385,0.8545,-0.1831,1.2207,rest
-0.1512,-0.3113,0.9388,1.7700,0.3052,0.7324,rest
-0.1484,-0.3184,0.9369,2.0752,0.7935,-0.1221,rest
-0.1417,-0.3236,0.9375,0.4272,-0.1221,-0.3662,rest
-0.1456,-0.3152,0.9381,-1.2207,-0.4883,-0.9155,rest
-0.1466,-0.3058,0.9397,-0.3662,-0.0610,-0.0610,rest
-0.1508,-0.3119,0.9407,1.4038,0.0000,-0.4272,rest
-0.1538,-0.3225,0.9326,0.9766,-0.4272,0.1831,rest
-0.1532,-0.3130,0.9388,0.1221,-0.3052,-0.6714,rest
-0.1516,-0.3103,0.9401,0.3052,0.0610,-0.0610,rest
-0.1471,-0.3173,0.9374,0.7935,0.3052,-0.1831,rest
-0.1506,-0.3147,0.9368,-0.0610,-0.1221,0.4272,rest
-0.1478,-0.3125,0.9395,0.1831,-0.2441,0.6714,rest
-0.1423,-0.3204,0.9408,0.2441,0.3662,0.1831,rest
-0.1504,-0.3146,0.9376,-0.3052,-0.6104,0.1221,rest
-0.1504,-0.3042,0.9410,-0.9155,-0.3662,0.7324,rest
-0.1500,-0.3120,0.9381,1.1597,0.4272,1.0986,rest
-0.1440,-0.3193,0.9376,0.7324,0.3662,1.1597,rest
-0.1481,-0.3118,0.9397,0.2441,0.0000,0.8545,rest
-0.1479,-0.3110,0.9417,0.7324,0.0610,0.7935,rest
-0.1501,-0.3217,0.9353,2.1973,0.9155,0.1221,rest
-0.1459,-0.3197,0.9365,1.0986,0.9766,-0.7324,rest
-0.1406,-0.3202,0.9355,1.3428,0.7324,-1.2207,rest
-0.1368,-0.3293,0.9355,1.4648,0.6104,-1.0986,rest
-0.1409,-0.3182,0.9393,-0.2441,0.5493,-0.9155,rest
-0.1384,-0.3176,0.9398,0.5493,0.4883,-0.3662,rest
-0.1350,-0.3214,0.9387,-0.5493,-0.2441,0.9766,rest
-0.1378,-0.3208,0.9374,-0.2441,-0.1831,1.0986,rest
-0.1371,-0.3251,0.9370,-0.6104,0.3052,0.7935,rest
-0.1344,-0.3213,0.9370,-0.2441,-0.1221,0.7935,rest
-0.1337,-0.3256,0.9391,0.3662,-0.3052,0.3052,rest
-0.1348,-0.3195,0.9385,0.7935,-0.1221,0.1221,rest
-0.1405,-0.3230,0.9359,0.6714,-0.6104,0.8545,rest
-0.1360,-0.3267,0.9366,1.3428,0.3052,0.1221,rest
-0.1317,-0.3284,0.9379,-0.1221,-0.3052,0.0000,rest
-0.1359,-0.3169,0.9402,0.0000,-0.7324,-0.1221,rest
-0.1372,-0.3209,0.9388,1.4038,-0.0610,0.0610,rest
-0.1416,-0.3268,0.9323,0.4272,-0.6104,0.6714,rest
-0.1421,-0.3257,0.9335,0.2441,-0.1221,-0.2441,rest
-0.1389,-0.3203,0.9403,0.6714,0.2441,-0.0610,rest
-0.1377,-0.3269,0.9337,0.1221,-0.8545,0.8545,rest
-0.1418,-0.3259,0.9332,0.3662,0.4883,-0.3662,rest
-0.1417,-0.3204,0.9385,0.1831,0.5493,-0.1221,rest
-0.1339,-0.3252,0.9379,-0.0610,-0.7324,0.7935,rest
-0.1372,-0.3224,0.9380,0.1221,0.6714,-0.5493,rest
-0.1388,-0.3171,0.9402,0.5493,-0.0610,0.4883,rest
-0.1372,-0.3302,0.9365,0.4883,-0.4883,0.7324,rest
-0.1438,-0.3281,0.9343,-0.1221,-0.2441,0.1221,rest
-0.1401,-0.3199,0.9380,0.0000,0.1831,0.4272,rest
-0.1350,-0.3289,0.9337,0.7935,0.0610,0.4883,rest
-0.1321,-0.3252,0.9397,0.3052,0.2441,0.0000,rest
-0.1383,-0.3247,0.9360,0.3052,0.0000,-0.1221,rest
-0.1410,-0.3246,0.9343,-0.3662,0.1831,0.0610,rest
-0.1400,-0.3234,0.9364,-0.1831,-0.1221,0.4883,rest
-0.1360,-0.3223,0.9386,1.3428,0.6714,-0.2441,rest
-0.1357,-0.3284,0.9388,-0.0610,0.3052,0.2441,rest
-0.1393,-0.3262,0.9359,0.0610,-0.1831,-0.1221,rest
-0.1420,-0.3207,0.9377,-0.3662,-0.1221,0.1831,rest
-0.1394,-0.3260,0.9381,0.3052,-0.3052,0.9155,rest
-0.1361,-0.3246,0.9386,0.3052,0.1831,0.3052,rest
-0.1324,-0.3239,0.9376,0.4883,0.2441,0.1831,rest
-0.1350,-0.3295,0.9381,-0.5493,0.0000,0.4272,rest
-0.1387,-0.3262,0.9352,-0.6714,0.2441,-0.2441,rest
-0.1417,-0.3181,0.9380,0.4883,-0.4272,0.1831,rest
-0.1417,-0.3218,0.9379,0.7324,-0.1221,0.8545,rest
-0.1334,-0.3282,0.9391,1.7700,1.1597,0.2441,rest
-0.1339,-0.3280,0.9369,-0.2441,-0.1831,0.5493,rest
-0.1371,-0.3262,0.9370,-0.6714,-0.6714,0.9155,rest
-0.1371,-0.3220,0.9403,0.7935,0.3662,0.3052,rest
-0.1340,-0.3247,0.9386,0.1221,-0.5493,1.1597,rest
-0.1353,-0.3292,0.9358,-0.0610,-0.3662,0.5493,rest
-0.1406,-0.3268,0.9348,-0.4883,-0.2441,-0.0610,rest
-0.1396,-0.3185,0.9387,-0.1221,-0.1831,0.1831,rest
-0.1389,-0.3250,0.9381,1.4648,0.0610,1.1597,rest
-0.1337,-0.3336,0.9336,0.8545,0.0000,0.2441,rest
-0.1373,-0.3182,0.9381,-0.1221,0.2441,-0.3052,rest
-0.1359,-0.3234,0.9381,0.3052,0.1221,0.3662,rest
-0.1359,-0.3275,0.9393,-0.9155,-0.2441,0.2441,rest
-0.1404,-0.3219,0.9360,-0.0610,0.0000,-0.1831,rest
-0.1389,-0.3232,0.9391,0.5493,0.0000,0.0610,rest
-0.1355,-0.3274,0.9347,-0.1221,0.1221,-0.1831,rest
-0.1379,-0.3221,0.9371,0.0000,0.2441,-0.4272,rest
-0.1377,-0.3207,0.9399,0.0610,0.0000,-0.1221,rest
-0.1410,-0.3253,0.9335,0.5493,-0.1221,0.3052,rest
-0.1370,-0.3291,0.9359,-0.1221,0.1831,-0.3052,rest
-0.1357,-0.3173,0.9409,-0.4272,-0.1221,-0.1221,rest
-0.1370,-0.3237,0.9379,0.3662,-0.4883,0.4272,rest
-0.1456,-0.3243,0.9351,0.0610,-0.6714,0.6714,rest
-0.1372,-0.3215,0.9393,1.7090,0.3662,-0.0610,rest
-0.1359,-0.3240,0.9368,0.5493,-0.5493,0.6104,rest
-0.1403,-0.3218,0.9368,0.5493,-0.3662,0.6714,rest
-0.1395,-0.3268,0.9368,1.2817,0.1221,0.4272,rest
-0.1365,-0.3273,0.9377,-0.1221,-0.2441,0.4272,rest
-0.1399,-0.3257,0.9358,-0.6714,-0.6714,0.6714,rest
-0.1389,-0.3237,0.9381,0.6104,0.3662,-0.3052,rest
-0.1339,-0.3262,0.9391,-0.3052,-0.0610,0.0610,rest
-0.1381,-0.3239,0.9346,0.0000,-0.3052,0.1831,rest
-0.1420,-0.3218,0.9364,1.0376,0.4883,-0.3052,rest
-0.1394,-0.3246,0.9360,0.1221,-0.1221,0.3662,rest
-0.1368,-0.3280,0.9363,0.3662,0.0610,-0.3052,rest
-0.1359,-0.3271,0.9379,-0.8545,-0.1221,-0.4883,rest
-0.1401,-0.3176,0.9379,-0.0610,-0.3052,-0.2441,rest
-0.1465,-0.3214,0.9331,1.0376,-0.0610,0.3662,rest
-0.1436,-0.3315,0.9287,3.0518,2.5024,-1.8921,rest
-0.1354,-0.3199,0.9390,-0.4272,1.5869,-1.4648,rest
-0.1268,-0.3224,0.9482,-0.4272,0.1221,0.2441,rest
-0.1376,-0.3264,0.9343,0.7324,-0.5493,0.6104,rest
-0.1410,-0.3231,0.9355,-0.2441,-0.3662,0.4883,rest
-0.1390,-0.3242,0.9366,0.3052,-0.0610,0.1831,rest
-0.1367,-0.3259,0.9374,0.9766,-0.3662,0.7324,rest
-0.1335,-0.3341,0.9337,0.1221,-0.1221,-0.1831,rest
-0.1410,-0.3207,0.9379,-1.3428,-0.4272,-0.0610,rest
-0.1404,-0.3182,0.9399,-0.3052,-0.5493,1.0376,rest
-0.1348,-0.3306,0.9340,1.4648,0.4272,-0.4272,rest
-0.1384,-0.3224,0.9381,-1.2817,-0.7324,-0.0610,rest
-0.1394,-0.3278,0.9358,-0.1831,-0.3662,-0.0610,rest
-0.1379,-0.3250,0.9363,0.7324,0.8545,-1.2817,rest
-0.1257,-0.3344,0.9352,0.1831,1.2207,-2.4414,rest
-0.1240,-0.3312,0.9382,-4.8218,0.1831,-3.2349,rest
-0.1570,-0.2975,0.9435,-4.2114,-0.7935,-2.8687,rest
-0.1538,-0.3126,0.9374,1.2207,-0.4272,-0.1221,rest
-0.1415,-0.3263,0.9353,-0.7935,-0.1831,0.0000,rest
-0.1324,-0.3101,0.9451,-2.5024,-0.5493,0.3662,rest
-0.1455,-0.3087,0.9393,-0.1831,-0.2441,-0.8545,rest
-0.1447,-0.2926,0.9481,-1.2817,-0.6714,-0.9155,rest
-0.1445,-0.3079,0.9399,-0.1831,-0.8545,-0.6104,rest
-0.1434,-0.3088,0.9424,-3.1128,-0.7935,-1.6479,rest
-0.1575,-0.2859,0.9376,-4.2725,-1.2207,-0.7935,rest
-0.1573,-0.2859,0.9475,-0.7324,0.0610,-0.6104,rest
-0.1534,-0.2898,0.9435,0.4272,0.4883,0.7324,rest
-0.1553,-0.2979,0.9431,1.0986,0.5493,1.7700,rest
-0.1425,-0.2972,0.9463,0.1221,0.4883,1.8921,rest
-0.1371,-0.2954,0.9500,0.7935,0.4883,1.0986,rest
-0.1456,-0.3042,0.9441,0.6104,-0.1221,0.9766,rest
-0.1458,-0.2994,0.9458,0.0000,-0.4272,-0.1221,rest
-0.1469,-0.3040,0.9426,1.1597,0.5493,-1.5259,rest
-0.1494,-0.3027,0.9421,-1.3428,-0.4272,-1.5259,rest
-0.1478,-0.2897,0.9484,-0.0610,0.0610,-1.7700,rest
-0.1472,-0.3016,0.9432,-0.9766,-0.3662,-0.9766,rest
-0.1470,-0.2888,0.9503,-0.6714,-0.4883,-0.7324,rest
-0.1499,-0.2933,0.9468,0.5493,0.1221,0.0000,rest
-0.1516,-0.2976,0.9429,0.7324,-0.1221,0.1831,rest
-0.1566,-0.2977,0.9421,0.4272,-0.1221,0.6714,rest
-0.1565,-0.2894,0.9467,0.6104,0.0610,1.3428,rest
-0.1472,-0.3004,0.9448,1.9531,0.2441,1.9531,rest
-0.1403,-0.3115,0.9409,0.5493,0.3052,0.1221,rest
-0.1431,-0.3047,0.9426,-0.9155,0.1831,-0.7935,rest
-0.1405,-0.2946,0.9475,-1.3428,0.0610,-2.0142,rest
-0.1447,-0.2947,0.9485,-1.4038,-0.4272,-1.2817,rest
-0.1481,-0.2980,0.9447,-1.0376,-0.3052,-1.7090,rest
-0.1539,-0.2939,0.9482,-2.0142,-0.2441,-2.0752,rest
-0.1521,-0.2878,0.9460,-1.5259,-0.7324,-0.8545,rest
-0.1555,-0.2892,0.9460,-0.5493,-0.4272,-0.5493,rest
-0.1530,-0.2941,0.9464,-1.7090,0.0000,-0.4272,rest
-0.1553,-0.2856,0.9459,-1.8311,-0.6104,0.1831,rest
-0.1581,-0.2825,0.9463,0.2441,-0.1221,0.4272,rest
-0.1527,-0.2943,0.9458,0.7935,-0.1221,1.1597,rest
-0.1554,-0.2878,0.9446,-0.0610,-0.4272,1.0376,rest
-0.1475,-0.2880,0.9492,0.3662,-0.2441,1.0986,rest
-0.1455,-0.2938,0.9460,1.5259,0.1831,0.3662,rest
-0.1461,-0.2889,0.9480,-0.6714,0.0610,0.7324,rest
-0.1460,-0.2908,0.9465,-0.4272,-0.4883,0.8545,rest
-0.1506,-0.2920,0.9458,0.5493,-0.0610,-0.0610,rest
-0.1545,-0.2917,0.9442,-0.4883,0.3662,-0.3662,rest
-0.1582,-0.2876,0.9468,-0.2441,0.4883,-0.8545,rest
-0.1549,-0.2914,0.9445,0.4883,0.3662,-1.0986,rest
-0.1500,-0.2838,0.9456,0.7935,0.0000,-0.5493,rest
-0.1461,-0.2952,0.9464,0.3052,-0.0610,-0.5493,rest
-0.1554,-0.2878,0.9436,-0.1221,0.1831,-0.6714,rest
-0.1531,-0.2843,0.9469,0.0000,0.1221,-0.1831,rest
-0.1498,-0.2896,0.9490,0.6714,0.1831,0.0000,rest
-0.1523,-0.2896,0.9449,0.4883,-0.4883,1.1597,rest
-0.1501,-0.2913,0.9471,0.3052,0.0610,0.6714,rest
-0.1554,-0.2863,0.9476,0.4883,0.4272,0.6714,rest
-0.1539,-0.2854,0.9479,0.4883,0.3662,0.1221,rest
-0.1541,-0.2886,0.9458,0.0000,0.1221,0.1831,rest
-0.1501,-0.2896,0.9495,0.6104,0.6104,-0.7935,rest
-0.1492,-0.2843,0.9486,-0.3052,-2.1362,-0.2441,rest
-0.1467,-0.2883,0.9512,0.1221,-2.2583,-1.4038,rest
-0.1641,-0.2842,0.9449,1.1597,-0.1831,-1.8921,rest
-0.1641,-0.2863,0.9449,-1.5869,-0.5493,-0.2441,rest
-0.1582,-0.2860,0.9459,-0.7935,0.0000,-0.4883,rest
-0.1577,-0.2819,0.9485,-0.9155,0.3052,-0.1221,rest
-0.1575,-0.2830,0.9537,-2.6245,0.1831,1.0986,rest
-0.1675,-0.2762,0.9460,-2.2583,1.4648,1.0986,rest
-0.1617,-0.2832,0.9449,-1.7090,1.9531,1.0376,rest
-0.1406,-0.2865,0.9528,-0.2441,3.4790,-1.1597,rest
-0.1509,-0.2708,0.9548,-0.3052,0.6104,-0.1221,rest
-0.1510,-0.2802,0.9512,0.1831,-0.6104,2.1362,rest
-0.1536,-0.2782,0.9474,1.1597,0.6714,0.4883,rest
-0.1573,-0.2742,0.9504,1.1597,1.2817,0.9155,rest
-0.1449,-0.2909,0.9473,0.4883,0.0000,0.9766,rest
-0.1504,-0.2850,0.9497,1.5259,1.1597,-1.0376,rest
-0.1552,-0.2806,0.9498,-0.3052,0.1221,-0.6104,rest
-0.1559,-0.2814,0.9474,0.1831,0.1831,-0.4272,rest
-0.1565,-0.2823,0.9481,0.1221,0.5493,-0.9766,rest
-0.1483,-0.2791,0.9492,-0.3052,0.7324,-0.2441,rest
-0.1401,-0.2789,0.9537,-1.4038,1.7700,-0.7935,rest
-0.1479,-0.2729,0.9535,0.4272,1.0986,-1.2207,rest
-0.1521,-0.2831,0.9510,0.9155,0.3052,0.1221,rest
-0.1561,-0.2731,0.9509,0.9155,0.7935,1.2207,rest
-0.1505,-0.2908,0.9467,0.4883,-0.0610,2.3193,rest
-0.1472,-0.2747,0.9546,-0.6714,-0.4272,0.7935,rest
-0.1478,-0.2822,0.9515,1.0986,-0.1221,-0.1831,rest
-0.1471,-0.3010,0.9431,-0.5493,-0.3662,-1.5259,rest
-0.1475,-0.2731,0.9509,-0.1221,0.2441,-3.3569,rest
-0.1459,-0.2817,0.9521,-1.1597,-0.4272,-2.3804,rest
-0.1504,-0.2778,0.9465,-2.3804,-1.2207,-1.8921,rest
-0.1555,-0.2629,0.9542,-1.0986,-0.7935,-0.9155,rest
-0.1567,-0.2737,0.9501,0.0610,-0.4883,0.2441,rest
-0.1544,-0.2812,0.9462,-0.3662,-0.2441,-0.0610,rest
-0.1544,-0.2679,0.9553,-0.4272,-0.5493,0.3662,rest
-0.1556,-0.2804,0.9479,0.3052,-0.3662,1.0376,rest
-0.1525,-0.2783,0.9501,0.1221,0.0000,-0.4272,rest
-0.1550,-0.2784,0.9500,-0.1831,-0.7324,-0.3662,rest
-0.1530,-0.2795,0.9485,-1.3428,-0.7324,-0.4272,rest
-0.1539,-0.2665,0.9547,-0.2441,0.1831,-0.9766,rest
-0.1532,-0.2778,0.9502,0.4272,-0.4883,0.8545,rest
-0.1495,-0.2836,0.9467,-0.1221,0.1831,0.4883,rest
-0.1543,-0.2706,0.9519,-1.8311,-0.3052,-0.6104,rest
-0.1591,-0.2689,0.9493,-0.2441,-0.1831,0.3662,rest
-0.1549,-0.2693,0.9559,-0.6104,0.0000,0.6714,rest
-0.1594,-0.2719,0.9482,-0.1831,-0.5493,2.3193,rest
-0.1533,-0.2882,0.9440,0.4272,-0.3052,1.0376,rest
-0.1473,-0.2712,0.9526,-0.7935,-0.4272,1.3428,rest
-0.1464,-0.2728,0.9530,0.9766,-0.1831,2.0752,rest
-0.1481,-0.2853,0.9478,1.3428,0.1831,1.7090,rest
-0.1387,-0.2893,0.9482,-1.1597,-0.1831,0.1831,rest
-0.1442,-0.2810,0.9526,-0.4883,0.1831,-0.7324,rest
-0.1483,-0.2736,0.9519,0.6714,-0.1831,-0.3662,rest
-0.1466,-0.2828,0.9504,0.3052,-0.4883,-0.3052,rest
-0.1481,-0.2812,0.9490,-0.1221,-0.4272,-0.6104,rest
-0.1499,-0.2793,0.9482,-0.7324,-0.3662,-0.7324,rest
-0.1505,-0.2727,0.9529,-0.6104,-0.4883,-0.9155,rest
-0.1450,-0.2872,0.9491,0.0610,-0.2441,-0.4272,rest
-0.1504,-0.2661,0.9553,-1.1597,-0.6104,-0.7935,rest
-0.1564,-0.2709,0.9498,0.4272,-0.3052,0.9155,rest
-0.1558,-0.2834,0.9474,0.6714,0.1831,0.4883,rest
-0.1538,-0.2795,0.9474,-1.2817,0.0000,0.1221,rest
-0.1461,-0.2699,0.9540,0.1221,0.1221,0.0610,rest
-0.1479,-0.2820,0.9509,0.3052,0.0610,-0.1831,rest
-0.1498,-0.2783,0.9480,-0.6714,-0.2441,-0.4272,rest
-0.1527,-0.2693,0.9518,0.0610,0.7324,-0.4883,rest
-0.1472,-0.2781,0.9506,0.5493,0.7324,-0.4272,rest
-0.1487,-0.2808,0.9504,-0.5493,-0.1221,-0.0610,rest
-0.1501,-0.2717,0.9529,-0.5493,-0.0610,-0.4272,rest
-0.1525,-0.2720,0.9517,0.6104,-0.0610,0.1221,rest
-0.1475,-0.2765,0.9526,1.1597,-0.0610,0.0000,rest
-0.1487,-0.2806,0.9503,-0.2441,-0.3052,0.0610,rest
-0.1521,-0.2712,0.9496,-0.1221,-0.0610,-0.3052,rest
-0.1506,-0.2733,0.9521,0.9155,0.3052,0.1221,rest
-0.1478,-0.2850,0.9490,0.3662,-0.1221,0.5493,rest
-0.1508,-0.2727,0.9517,-0.4272,-0.4883,0.0000,rest
-0.1544,-0.2728,0.9503,-0.1221,0.1831,-0.6104,rest
-0.1519,-0.2764,0.9489,0.2441,0.1221,-0.4883,rest
-0.1489,-0.2789,0.9534,0.0610,0.1831,-0.3052,rest
-0.1450,-0.2736,0.9547,-0.7324,0.3662,-0.6714,rest
-0.1482,-0.2758,0.9525,-1.0376,-0.2441,-0.0610,rest
-0.1545,-0.2715,0.9529,-0.1221,0.0000,0.0000,rest
-0.1545,-0.2720,0.9520,1.0986,0.2441,0.0610,rest
-0.1511,-0.2773,0.9495,0.2441,-0.0610,0.0000,rest
-0.1478,-0.2711,0.9539,0.3662,0.0610,-0.2441,rest
-0.1471,-0.2748,0.9513,0.2441,-0.2441,0.3662,rest
-0.1476,-0.2762,0.9528,0.3052,-0.0610,0.1831,rest
-0.1499,-0.2760,0.9512,0.2441,-0.0610,0.3052,rest
-0.1509,-0.2753,0.9512,-0.1221,-0.3662,0.4272,rest
-0.1521,-0.2782,0.9507,0.3662,0.2441,-0.3662,rest
-0.1533,-0.2769,0.9515,-0.4272,-0.1221,-0.5493,rest
-0.1493,-0.2760,0.9512,-0.5493,-0.3052,-0.9155,rest
-0.1519,-0.2667,0.9534,0.0000,-0.1221,-0.8545,rest
-0.1522,-0.2719,0.9524,-0.5493,-0.2441,0.1221,rest
-0.1538,-0.2662,0.9557,-0.3052,0.4272,0.3052,rest
-0.1539,-0.2673,0.9558,0.4272,0.1831,1.3428,rest
-0.1470,-0.2607,0.9576,0.1221,0.1831,0.3052,rest
-0.1440,-0.2738,0.9540,0.9766,0.5493,-0.1221,rest
-0.1487,-0.2708,0.9526,0.3052,-0.1221,-0.7324,rest
-0.1514,-0.2676,0.9546,-0.7324,-0.3662,-0.6104,rest
-0.1520,-0.2651,0.9551,-0.7324,-0.1831,-1.0986,rest
-0.1558,-0.2594,0.9550,-0.3052,-0.4883,0.0000,rest
-0.1580,-0.2626,0.9534,0.0610,-1.0986,1.4038,rest
-0.1566,-0.2728,0.9503,-0.4883,-0.1221,0.6104,rest
-0.1565,-0.2543,0.9543,0.6714,0.5493,0.1831,rest
-0.1520,-0.2695,0.9525,1.7090,0.0000,1.2817,rest
-0.1537,-0.2728,0.9513,0.3052,0.6714,0.2441,rest
-0.1508,-0.2668,0.9550,0.4272,0.4883,-0.1221,rest
-0.1481,-0.2703,0.9520,0.3052,-0.0610,0.1221,rest
-0.1493,-0.2629,0.9556,0.2441,0.0610,-0.9766,rest
-0.1530,-0.2651,0.9536,-1.0986,-0.4272,0.1221,rest
-0.1606,-0.2617,0.9508,-0.3662,0.5493,-0.1221,rest
-0.1534,-0.2612,0.9573,0.8545,1.3428,0.8545,rest
-0.1456,-0.2732,0.9525,0.6714,-0.0610,1.7090,rest
-0.1472,-0.2655,0.9545,0.4272,0.4883,0.6714,rest
-0.1489,-0.2654,0.9565,0.3662,0.0610,0.7324,rest
-0.1472,-0.2736,0.9501,-0.2441,-0.3052,0.0610,rest
-0.1470,-0.2605,0.9580,-0.4883,-0.2441,-1.0376,rest
-0.1469,-0.2711,0.9541,0.1221,-1.0986,0.1221,rest
-0.1500,-0.2717,0.9545,0.1221,-0.6104,0.0610,rest
-0.1642,-0.2692,0.9497,-0.3662,-1.0376,-0.2441,rest
-0.1583,-0.2593,0.9525,-1.9531,-0.7324,1.0986,rest
-0.1489,-0.2543,0.9590,-0.8545,-0.7324,1.4648,rest
-0.1490,-0.2593,0.9570,0.0610,-0.5493,2.5024,rest
-0.1627,-0.2664,0.9480,0.4883,-0.6714,3.2959,rest
-0.1572,-0.2651,0.9531,0.8545,0.0610,3.2959,rest
-0.1506,-0.2627,0.9558,1.4038,0.5493,2.6245,rest
-0.1504,-0.2753,0.9503,0.9155,0.4272,2.0752,rest
-0.1528,-0.2760,0.9507,1.0986,0.7935,0.6104,rest
-0.1476,-0.2642,0.9565,0.6104,0.7935,-0.3662,rest
-0.1426,-0.2737,0.9535,1.0376,0.3052,-0.4883,rest
-0.1473,-0.2740,0.9534,0.5493,-0.1221,-1.7090,rest
-0.1494,-0.2626,0.9554,-0.5493,-0.5493,-1.6479,rest
-0.1576,-0.2588,0.9545,0.8545,-0.9155,0.3052,rest
-0.1561,-0.2684,0.9519,1.9531,0.4272,2.1362,rest
-0.1550,-0.2717,0.9500,1.0986,0.4272,2.8076,rest
-0.1470,-0.2812,0.9489,0.3052,0.7324,1.6479,rest
-0.1398,-0.2579,0.9603,0.0610,0.5493,0.8545,rest
-0.1451,-0.2379,0.9644,2.9907,2.0752,5.0049,rest
-0.1526,-0.2821,0.9397,5.1880,2.5024,9.4604,rest
-0.1383,-0.3105,0.9491,0.4883,0.6714,6.1646,rest
-0.1499,-0.2855,0.9445,0.9766,0.4883,-3.2959,rest
-0.1611,-0.2556,0.9513,1.0376,1.9531,0.2441,rest
-0.1375,-0.2996,0.9452,1.2207,1.2817,1.6479,rest
-0.1342,-0.2899,0.9510,0.1831,1.0986,-3.6621,rest
-0.1403,-0.2710,0.9551,-0.9155,0.9766,-2.3804,rest
-0.1509,-0.2535,0.9568,-0.3662,1.5869,-2.0752,rest
-0.1473,-0.2471,0.9557,2.0142,1.0986,0.0610,rest
-0.1385,-0.2782,0.9524,1.6479,0.3662,1.2207,rest
-0.1420,-0.2740,0.9526,-1.0376,0.5493,0.0000,rest
-0.1464,-0.2532,0.9585,-0.1221,1.2207,-0.3052,rest
-0.1383,-0.2659,0.9600,2.8687,3.1128,-1.0376,rest
-0.1354,-0.2788,0.9554,1.5869,1.7700,-1.5869,rest
-0.1385,-0.2632,0.9570,-1.4648,0.0610,-0.5493,rest
-0.1388,-0.2546,0.9594,-0.3052,-0.1831,0.4272,rest
-0.1400,-0.2664,0.9587,1.4648,0.4883,0.5493,rest
-0.1416,-0.2665,0.9548,0.5493,-0.3052,1.0986,rest
-0.1440,-0.2644,0.9550,0.9766,0.5493,1.0986,rest
-0.1356,-0.2716,0.9551,1.9531,0.6714,1.2207,rest
-0.1350,-0.2753,0.9534,0.1221,0.2441,-0.3052,rest
-0.1426,-0.2556,0.9584,-0.2441,0.0000,0.3662,rest
-0.1368,-0.2666,0.9569,1.7700,1.0376,1.1597,rest
